  luck
Date: 13062013105934
IP address: 151.133.15.164
RRor,42,Male
,Ships,Aimed For,Landed At,Result,Latency,Moves,Happinness,WantsMore
trial,4:6|4:7|3:2|4:2|8:2|9:2|,3:4,3:4,fullMiss,2.992,5,31,50
trial,2:8|3:8|2:2|2:3|7:5|8:5|,5:6,6:6,nearMiss,4.122,4,42,44
trial,3:2|3:3|4:9|5:9|7:4|7:5|,8:4,7:4,hit,4.874,5,75,58
trial,6:3|6:4|1:2|2:2|3:8|4:8|,3:6,3:6,fullMiss,2.84,7,63,44
trial,5:5|6:5|3:9|4:9|7:1|8:1|,7:7,8:6,fullMiss,3.62,9,32,44
trial,8:6|8:7|2:4|2:5|2:9|3:9|,3:4,3:4,nearMiss,2.43,7,82,45
trial,2:9|3:9|4:2|5:2|8:9|9:9|,5:9,5:8,fullMiss,3.71,7,33,35
trial,2:4|2:5|7:4|8:4|7:9|8:9|,9:2,9:3,nearMiss,3.18,11,17,15
trial,2:3|2:4|6:1|7:1|1:8|2:8|,3:5,4:5,fullMiss,2.73,9,16,0
trial,5:7|5:8|8:3|9:3|1:7|1:8|,7:5,7:5,fullMiss,1.94,4,29,28
trial,3:8|3:9|7:2|7:3|8:7|8:8|,1:1,0:2,fullMiss,3.52,10,30,37
trial,4:6|5:6|2:1|2:2|8:1|8:2|,6:4,6:5,nearMiss,2.652,5,37,28
trial,2:3|2:4|7:6|7:7|6:2|7:2|,6:8,5:8,fullMiss,2.32,4,70,16
trial,8:3|9:3|4:5|4:6|8:7|9:7|,6:6,5:7,nearMiss,1.86,2,19,8
trial,4:3|4:4|1:8|2:8|8:1|8:2|,2:9,3:10,fullMiss,2.5,7,34,6
trial,4:3|4:4|5:9|6:9|8:3|8:4|,5:7,4:8,nearMiss,2.071,5,39,4
trial,8:8|9:8|6:2|6:3|1:2|2:2|,8:4,9:3,fullMiss,1.96,6,28,6
trial,5:2|5:3|4:7|5:7|1:2|1:3|,2:7,3:7,nearMiss,2.96,9,54,28
trial,5:7|6:7|5:1|5:2|1:2|1:3|,5:3,5:2,hit,2.19,7,81,27
trial,5:6|6:6|5:2|6:2|1:8|1:9|,2:6,2:5,fullMiss,2.21,6,49,10
trial,4:8|5:8|8:4|9:4|1:1|2:1|,4:3,5:2,fullMiss,2.91,5,40,4
trial,8:5|8:6|3:3|4:3|2:7|2:8|,7:5,8:5,hit,2.02,5,78,32
trial,6:3|6:4|1:3|1:4|1:8|2:8|,3:9,4:9,fullMiss,2.42,8,47,9
trial,3:4|4:4|8:5|8:6|3:9|4:9|,3:2,4:2,fullMiss,2.81,7,55,12
trial,3:5|4:5|8:1|8:2|8:8|9:8|,8:5,8:5,fullMiss,2.341,8,40,12
trial,4:6|4:7|7:2|8:2|8:8|9:8|,2:5,3:5,nearMiss,2.121,6,52,35
trial,3:4|3:5|8:3|8:4|7:9|8:9|,7:8,6:8,nearMiss,6.078,8,44,10
trial,4:6|5:6|3:1|4:1|8:2|9:2|,2:2,2:3,fullMiss,3.198,11,30,4
trial,6:7|7:7|4:2|4:3|8:1|8:2|,7:4,8:4,fullMiss,2.302,7,51,2

