  skill
Date: 04062013205510
IP address: 249.35.54.81
Roberto,29,MALE
,Ships,Aimed For,Landed At,Result,Latency,Moves,Happinness,WantsMore
trial,4:2|5:2|1:6|2:6|8:8|8:9|,4:8,3:10,fullMiss,9.39,10,52,72
trial,7:5|8:5|3:9|4:9|2:2|3:2|,3:2,4:3,nearMiss,5.163,15,49,74
trial,9:2|9:3|2:1|2:2|4:8|5:8|,2:1,2:1,hit,4.232,2,100,95
trial,4:3|4:4|9:5|9:6|4:8|5:8|,4:3,2:3,fullMiss,5.369,6,18,50
trial,2:7|2:8|6:6|7:6|4:1|4:2|,2:7,1:6,nearMiss,7.154,15,50,49
trial,1:6|1:7|5:2|5:3|7:9|8:9|,5:3,4:3,nearMiss,6.821,9,22,23
trial,6:7|7:7|2:4|2:5|7:2|7:3|,7:3,6:5,fullMiss,3.817,2,50,51
trial,2:8|3:8|2:2|2:3|7:5|8:5|,3:8,0:8,fullMiss,3.524,2,50,51
trial,5:8|6:8|7:3|8:3|2:4|3:4|,5:8,7:10,fullMiss,5.908,6,49,50
trial,5:3|6:3|6:7|6:8|1:8|1:9|,6:8,6:7,hit,3.092,1,98,50
trial,3:4|4:4|4:8|4:9|8:6|8:7|,4:8,1:6,fullMiss,3.075,2,50,0
trial,4:6|5:6|9:4|9:5|2:2|3:2|,5:6,6:4,fullMiss,6.114,3,52,1
trial,6:5|6:6|1:2|2:2|2:6|2:7|,6:6,5:5,nearMiss,2.07,1,52,0
trial,8:7|8:8|2:6|3:6|3:1|3:2|,3:4,1:4,fullMiss,3.077,5,52,0
trial,2:4|2:5|8:4|8:5|1:9|2:9|,2:4,2:5,hit,2.206,1,100,2
trial,5:3|5:4|1:8|2:8|1:3|1:4|,5:4,7:3,fullMiss,1.764,1,51,5
trial,7:4|7:5|2:2|3:2|2:8|3:8|,7:4,5:5,fullMiss,2.298,2,49,2
trial,3:7|4:7|6:2|7:2|1:3|2:3|,7:2,7:2,hit,2.976,2,50,2
trial,2:8|3:8|8:7|9:7|3:1|3:2|,3:2,5:1,fullMiss,3.278,4,9,1
trial,7:4|7:5|2:4|3:4|1:8|1:9|,3:4,3:4,hit,2.662,2,53,1
trial,2:5|2:6|8:5|8:6|2:1|3:1|,2:6,3:5,nearMiss,3.085,3,50,6
trial,7:8|7:9|4:2|4:3|2:7|2:8|,7:8,7:8,hit,2.321,2,88,1
trial,3:1|3:2|9:3|9:4|3:8|4:8|,3:2,2:1,nearMiss,2.931,3,8,7
trial,1:3|2:3|2:9|3:9|6:1|7:1|,2:3,2:3,hit,6.546,2,89,4
trial,2:6|2:7|7:2|8:2|8:7|8:8|,2:6,3:6,nearMiss,19.998,5,12,7

